City,Date,Lat,Lon,AirTemp,MaxTemp,MinTemp,DewPoint,Humidity,Pressure,Rainfall,WindSpeed,WindDir,Cloud,Sunshine,Radiation,Evaporation,Event_Occurred,Start_Date,End_Date,Days_Since_Start,Days_Until_End
HK,20190725,22.3023,114.1742,30.1,32.6,28.3,25.9,79,1008,1,7.9,260,62,7.1,17.42,3.9,0,,,0,0
HK,20190726,22.3023,114.1742,30.7,33.5,28.8,25.8,76,1006.9,0,10.3,260,63,11.4,26.56,5.9,0,,,0,0
HK,20190727,22.3023,114.1742,30.6,33.3,29,25.7,76,1005.8,0,10,260,78,10.4,24.78,5.6,0,,,0,0
HK,20190728,22.3023,114.1742,29.6,32.3,28,25.7,80,1006.6,0.5,8,260,77,3,12.64,3.3,0,,,0,0
HK,20190729,22.3023,114.1742,28.8,31.4,27.4,25.4,82,1006.6,1,11.3,90,79,3.3,13.5,2.8,0,,,0,0
HK,20190730,22.3023,114.1742,28.9,31.5,26.7,25.6,82,1004.5,12.8,17.8,80,84,4.8,16.14,3.5,0,,,0,0
HK,20190731,22.3023,114.1742,26.2,28.1,24.5,24.6,91,1002,121.1,20.7,80,91,0.1,4.96,3.3,0,,,0,0
HK,20190801,22.3023,114.1742,26.4,27.6,24.9,25.2,94,1000.1,98.3,22,100,94,0,1.44,0.6,0,,,0,0
HK,20190802,22.3023,114.1742,27,28.5,25.4,25.3,91,1002.1,8.2,15.1,90,88,1.6,10.2,1.1,0,,,0,0
HK,20190803,22.3023,114.1742,26.7,27.5,25.3,25.1,91,1002.7,28.4,11.1,90,88,0,7.47,1.4,0,,,0,0
HK,20190804,22.3023,114.1742,27.9,30.2,26.9,24.6,83,1002.7,0,9.1,90,87,1.7,12.65,2.6,0,,,0,0
HK,20190805,22.3023,114.1742,29.7,34.5,26.5,25,77,1003.1,0,10.2,100,34,11.5,26.59,5.4,0,,,0,0
HK,20190806,22.3023,114.1742,29.8,32.2,28.7,25.4,78,1002.7,0,8.3,90,65,2.7,10.46,3,0,,,0,0
HK,20190807,22.3023,114.1742,30.1,33.6,28,23.8,70,1000.7,0,10.3,90,43,8.2,21.86,4.4,0,,,0,0
HK,20190808,22.3023,114.1742,30.4,33.5,27.7,25.1,74,998.5,0,9.6,250,43,10.9,24.44,5.5,0,,,0,0
HK,20190809,22.3023,114.1742,31.3,35.1,28.1,26.2,75,997.2,0,10.8,250,36,11,22.86,5.2,0,,,0,0
HK,20190810,22.3023,114.1742,30.6,33.2,29.4,27.4,83,999,0,10.5,250,83,4.8,16.79,4.1,0,,,0,0
HK,20190811,22.3023,114.1742,30.4,32.7,29.2,26.9,82,1000.7,1.1,11.5,220,85,7.8,20.74,4.7,0,,,0,0
HK,20190812,22.3023,114.1742,30.8,34,29.2,27,80,1001.6,0.4,9.2,230,78,8.5,23.78,5.1,0,,,0,0
HK,20190813,22.3023,114.1742,30.8,33.3,28.8,26.6,79,1001.7,9.2,10,250,67,10.8,25.99,5.9,0,,,0,0
HK,20190814,22.3023,114.1742,30,33.4,25.2,26.2,80,1002,54.4,9.2,260,70,7.7,22.26,4.9,0,,,0,0
HK,20190815,22.3023,114.1742,30,32.4,26.5,25.8,79,1001.9,5.6,10.5,250,69,8.6,23.02,5,0,,,0,0
HK,20190816,22.3023,114.1742,30,32,27.6,26.2,81,1003.4,1.1,8.8,260,82,3.8,13.55,4.2,0,,,0,0
HK,20190817,22.3023,114.1742,28,30.1,25.9,25.5,87,1005.6,42.2,6.3,260,87,3.2,9.14,1.2,0,,,0,0
HK,20190818,22.3023,114.1742,27.8,31.6,25,25.2,86,1005.1,19,8.8,270,84,4.9,12.55,2,0,,,0,0
HK,20190819,22.3023,114.1742,28.8,31.8,26.8,25.6,83,1003.9,0.1,6.4,260,81,4,13.52,2.5,0,,,0,0
HK,20190820,22.3023,114.1742,29.1,31.7,28,25.2,79,1004.8,0,9.5,100,74,7.5,18.97,4.4,0,,,0,0
HK,20190821,22.3023,114.1742,29.5,32.8,27.6,24.3,74,1005.9,0,10,90,74,9.7,23.65,5.5,0,,,0,0
HK,20190822,22.3023,114.1742,29.7,33,27.5,25.3,77,1006.6,0,6.2,260,62,9.4,20.04,3.9,0,,,0,0
HK,20190823,22.3023,114.1742,29.4,31.4,28.2,25.5,80,1006.7,0.7,6.7,260,65,3.8,13.56,1.9,0,,,0,0
HK,20190824,22.3023,114.1742,30.9,33.9,27.7,25.9,75,1002.3,0,10.5,260,56,10,21.1,4.3,0,,,0,0
HK,20190825,22.3023,114.1742,27.2,32.6,25.1,25.2,89,1000.8,88.4,8.5,260,95,0,2.46,3.5,0,,,0,0
HK,20190826,22.3023,114.1742,25.7,28.7,22.9,24.7,95,1006.3,178.3,7.3,90,81,1.4,8.55,1.6,0,,,0,0
HK,20190827,22.3023,114.1742,28.6,31.4,26.9,26.3,88,1008.1,2.9,9,100,57,4.3,15.48,3.1,0,,,0,0
HK,20190828,22.3023,114.1742,29.9,33.8,27.2,25.4,77,1006.2,0,9.1,100,72,10.2,20.1,5.2,0,,,0,0
HK,20190829,22.3023,114.1742,29,30.7,27.8,25.8,83,1005.6,5.9,14.8,90,80,4.7,15.28,2.6,0,,,0,0
HK,20190830,22.3023,114.1742,27.7,30.1,25,25.1,86,1007.6,8.5,7.9,100,83,3.6,11.94,2.1,0,,,0,0
HK,20190831,22.3023,114.1742,26.9,30.3,25,25.3,91,1007.8,43.7,9.6,90,90,2.3,12.39,2.6,0,,,0,0
HK,20190901,22.3023,114.1742,28.2,31,26.2,24.7,82,1006.5,8.5,14.5,80,85,4.7,15.74,4.5,0,,,0,0
HK,20190902,22.3023,114.1742,26.9,28.1,25.2,25.2,90,1007,38.4,14.5,80,88,0.1,4.89,1.9,0,,,0,0
HK,20190903,22.3023,114.1742,28.4,30.9,26.2,24.6,80,1005.6,12.9,14.4,90,85,5.9,17.56,1.9,0,,,0,0
HK,20190904,22.3023,114.1742,26.8,28.3,25.5,25.1,91,1004,62.2,12.4,90,89,1.4,11.07,2.9,0,,,0,0
HK,20190905,22.3023,114.1742,27.2,29.3,25.4,25.1,88,1003.1,31.8,10,90,89,4.1,13.47,2.1,0,,,0,0
HK,20190906,22.3023,114.1742,28.9,32.4,26.8,24.9,79,1002.5,0.2,9.9,100,55,9.5,24.17,4.7,0,,,0,0
HK,20190907,22.3023,114.1742,29.8,33.3,27.5,25.6,79,1003.6,0.4,5.3,250,25,8.2,19.46,3.5,0,,,0,0
HK,20190908,22.3023,114.1742,30,33,28,26.2,80,1004.7,0.4,6.3,260,31,9,17.54,4,0,,,0,0
HK,20190909,22.3023,114.1742,30,33.3,28.3,25.7,78,1005.8,0,6.8,260,47,4.1,11.38,2.8,0,,,0,0
HK,20190910,22.3023,114.1742,30.1,33.3,28.2,25.2,76,1008.9,0,9.2,100,27,10.5,24.46,5.4,0,,,0,0
HK,20190911,22.3023,114.1742,30.2,33.3,28.4,24.6,73,1011.3,0,8.2,100,38,10,24.19,5.6,0,,,0,0
HK,20190912,22.3023,114.1742,30.3,33.5,28.3,24.8,73,1009.9,0,9,100,44,9.8,21.83,5.3,0,,,0,0
HK,20190913,22.3023,114.1742,30.1,33,28.7,25.6,77,1008.4,0,8.8,90,64,6.1,18.52,4.4,0,,,0,0
HK,20190914,22.3023,114.1742,29.8,32.3,28.4,25.5,78,1008.4,0,6.8,100,69,4.8,13.7,3.9,0,,,0,0
HK,20190915,22.3023,114.1742,29.2,32.2,25.9,24.4,76,1008.2,11,6.5,90,51,5.5,15.13,3.3,0,,,0,0
HK,20190916,22.3023,114.1742,29.3,32.3,26.3,24.5,76,1007.7,4.3,8.1,100,73,7.4,21.08,5.3,0,,,0,0
HK,20190917,22.3023,114.1742,29.2,31.8,27.9,24.5,76,1009,2.1,11.3,100,80,4.8,15.92,3.8,0,,,0,0
HK,20190918,22.3023,114.1742,28.8,32,25.8,24.7,79,1010.9,18,7.5,90,79,5.2,14.43,5.2,0,,,0,0
HK,20190919,22.3023,114.1742,28,32.4,24.9,22.7,74,1011.3,8.7,7.3,20,54,10.3,22.84,5.5,0,,,0,0
HK,20190920,22.3023,114.1742,29,32.6,26.2,17.5,52,1008.7,0,8.7,10,9,11,24.19,8.4,0,,,0,0
HK,20190921,22.3023,114.1742,29.2,32.5,26.5,14.8,42,1008,0,11,360,2,11.1,23.98,7.9,0,,,0,0
HK,20190922,22.3023,114.1742,28.3,31.3,25.9,13.1,40,1012.2,0,13.6,10,7,11.2,24.5,6.8,0,,,0,0
HK,20190923,22.3023,114.1742,27.7,30.7,25.4,18.4,57,1016.2,0,11.3,90,41,8,19.27,4.1,0,,,0,0
HK,20190924,22.3023,114.1742,27.5,30.3,26.3,21.5,70,1017.5,0,9.6,90,59,7,18.1,4.5,0,,,0,0
HK,20190925,22.3023,114.1742,27.3,30.8,25.7,21.4,71,1017.3,0,7.5,90,32,5.9,13.24,2.8,0,,,0,0
HK,20190926,22.3023,114.1742,27.5,30.8,25.5,21.6,71,1017.2,0,8.9,90,43,7.6,18.23,3.7,0,,,0,0
HK,20190927,22.3023,114.1742,27.6,30.6,25.7,21.9,72,1016.6,0,6.8,90,46,5.7,13.39,2.8,0,,,0,0
HK,20190928,22.3023,114.1742,28.2,32.2,25.9,22.2,71,1015,0,6.7,90,33,8.6,18.39,3.7,0,,,0,0
HK,20190929,22.3023,114.1742,28.7,31.7,26.6,23.7,75,1012.8,0,6,250,33,8.8,17.73,3.7,0,,,0,0
HK,20190930,22.3023,114.1742,30.1,33.4,27.2,22,64,1008.8,0,8,250,21,10,20.19,5.5,0,,,0,0
HK,20191001,22.3023,114.1742,30.3,33.2,28.4,21.2,59,1009.4,0,8.9,260,11,10.7,21.52,4.9,0,,,0,0
HK,20191002,22.3023,114.1742,29.5,32.1,27.9,23.7,71,1011.2,0,9.9,260,20,10.6,21.74,4.5,0,,,0,0
HK,20191003,22.3023,114.1742,29,31.8,27.4,22.3,67,1012.1,0,8.9,260,22,10.5,22.59,4.8,0,,,0,0
HK,20191004,22.3023,114.1742,28.6,31.3,26.9,22.4,70,1012.2,0,7.2,250,22,8,15.2,3.1,0,,,0,0
HK,20191005,22.3023,114.1742,29.1,32.3,26.8,22.7,69,1012.9,0,6.9,250,18,9.9,19.69,4.2,0,,,0,0
HK,20191006,22.3023,114.1742,26.3,29.1,23.1,22.8,81,1014.7,46.8,12,90,87,0.2,5,1.7,0,,,0,0
HK,20191007,22.3023,114.1742,26.3,28.3,23.2,23.7,86,1015.4,17.9,13.2,90,83,3.2,12.36,2.7,0,,,0,0
HK,20191008,22.3023,114.1742,27.7,30.4,25.3,23.6,79,1015.6,4.9,11.2,90,66,8.4,19.39,4.6,0,,,0,0
HK,20191009,22.3023,114.1742,27.8,29.8,26.7,22.9,75,1014.7,0,13.7,90,55,9,19.48,4.2,0,,,0,0
HK,20191010,22.3023,114.1742,27.9,30.3,26.6,23.3,76,1013.5,0,10.8,100,35,8.4,19.17,3.7,0,,,0,0
HK,20191011,22.3023,114.1742,28.5,31.1,26.3,23.5,75,1011.8,0,8.3,260,24,10.1,19.96,4.2,0,,,0,0
HK,20191012,22.3023,114.1742,28.6,31.5,27.4,24.4,78,1011.8,0.3,6.7,260,51,4.8,9.64,2.6,0,,,0,0
HK,20191013,22.3023,114.1742,27.2,30.8,24.5,24.2,84,1014.6,13.6,8.8,90,81,5,15.15,2.7,0,,,0,0
HK,20191014,22.3023,114.1742,25.8,28.9,24.2,23.1,86,1017.6,52.1,9.5,30,80,2.2,9.93,2.6,0,,,0,0
HK,20191015,22.3023,114.1742,26,29.7,23.1,20.8,74,1019,10.4,12.1,90,56,8.4,19.43,4.8,0,,,0,0
HK,20191016,22.3023,114.1742,25.5,28.9,23.2,18.9,67,1018.3,0,12.7,90,37,9.4,20.77,4.1,0,,,0,0
HK,20191017,22.3023,114.1742,26.2,29.7,23.9,20.1,70,1017.2,0,9.9,20,31,10.4,19.58,4.2,0,,,0,0
HK,20191018,22.3023,114.1742,26.5,29,24.7,20.3,70,1016.9,0,7,90,57,8.3,17.19,3.6,0,,,0,0
HK,20191019,22.3023,114.1742,26.2,29.6,24.2,20.7,72,1017.2,0,8.9,100,34,9,16.73,3.1,0,,,0,0
HK,20191020,22.3023,114.1742,25.4,28.3,23.4,20.7,76,1016.5,3.5,9.7,100,42,7.7,18.31,3.5,0,,,0,0
HK,20191021,22.3023,114.1742,25.3,28.8,23.5,19.9,72,1014,0,9.8,90,35,8.5,18.69,3.7,0,,,0,0
HK,20191022,22.3023,114.1742,25,28,23.4,18.6,68,1012.2,0,9.8,90,21,9.9,18.74,3.7,0,,,0,0
HK,20191023,22.3023,114.1742,25.5,28.7,23.5,19.8,71,1012.2,0,11.1,90,28,10.2,19.91,4.1,0,,,0,0
HK,20191024,22.3023,114.1742,26.2,29.5,24.5,20.4,71,1014.9,0,11.1,90,51,8.7,18.39,4.2,0,,,0,0
HK,20191025,22.3023,114.1742,25.8,28.3,24.3,21,75,1016.7,0,12.6,90,33,9.6,18.83,2.9,0,,,0,0
HK,20191026,22.3023,114.1742,25.9,28.3,24.7,21,75,1017,0,12.7,90,73,4.3,13.63,3.7,0,,,0,0
HK,20191027,22.3023,114.1742,25.7,29,24,21.3,76,1015.3,0,9.2,90,59,8.1,15.94,3.2,0,,,0,0
HK,20191028,22.3023,114.1742,25.2,29,22.4,20.8,77,1014.7,0,9.1,100,79,3.2,9.04,3.8,0,,,0,0
HK,20191029,22.3023,114.1742,22.7,24.7,20.3,15.9,65,1015.7,0,10.3,10,54,4.5,10.71,3,0,,,0,0
HK,20191030,22.3023,114.1742,24,26.4,21.5,15.6,60,1016.7,0,9.7,20,81,4.4,13.53,3.5,0,,,0,0
HK,20191031,22.3023,114.1742,24.8,27.2,23.2,18.3,68,1016.2,0,10.6,90,78,5.1,11.64,3.4,0,,,0,0
HK,20191101,22.3023,114.1742,25.7,29.3,24,20.4,73,1015.7,0,12.8,80,49,9.7,18.73,4.3,0,,,0,0
HK,20191102,22.3023,114.1742,25.3,28.2,23.9,20.3,74,1014.6,0,11.6,90,31,9.6,16.8,3.3,0,,,0,0
HK,20191103,22.3023,114.1742,25.7,28.8,23.8,20.7,74,1013.9,0,7.8,100,48,9.3,18.45,4.8,0,,,0,0
HK,20191104,22.3023,114.1742,25,28.6,22.8,15.5,56,1014.5,0,12.5,20,28,9.5,17.58,4.8,0,,,0,0
HK,20191105,22.3023,114.1742,23.9,27.4,21.6,14.5,56,1013.4,0,10.5,20,11,10.2,19,4,0,,,0,0
HK,20191106,22.3023,114.1742,23.8,26.5,22.3,17.7,69,1012,0,10.5,90,47,9,17.16,3.8,0,,,0,0
HK,20191107,22.3023,114.1742,23.8,26.9,21.4,14.3,56,1013.7,0,11.7,20,32,10.1,18.1,5.9,0,,,0,0
HK,20191108,22.3023,114.1742,23.3,26.8,20.8,12.5,51,1017,0,13.8,20,21,10.2,18.48,4.7,0,,,0,0
HK,20191109,22.3023,114.1742,22.7,26,20.4,15,62,1017.6,0,11.3,90,33,10.1,18.69,3.4,0,,,0,0
HK,20191110,22.3023,114.1742,22.7,26.7,20.6,16.7,70,1016.1,0,8.3,100,16,10.1,18.34,3.1,0,,,0,0
HK,20191111,22.3023,114.1742,23.1,26.8,20.9,17.7,72,1014.7,0,10.2,100,32,10.2,18.21,3.7,0,,,0,0
HK,20191112,22.3023,114.1742,23.3,25.2,22.3,19.2,78,1016.4,0,11.1,90,70,4.6,10.88,2.3,0,,,0,0
HK,20191113,22.3023,114.1742,24.1,26.8,22.3,19.4,75,1018.3,0,8.9,90,39,9,16.71,4.7,0,,,0,0
HK,20191114,22.3023,114.1742,23,25.9,21.1,15.7,64,1018.9,0,10.3,10,42,8.6,15.28,3.1,0,,,0,0
HK,20191115,22.3023,114.1742,22.8,25.7,21.5,16.9,70,1016.9,0,11.5,90,29,9.8,17.38,3.5,0,,,0,0
HK,20191116,22.3023,114.1742,22.5,25.6,21.5,18,76,1015.7,0,10.7,90,33,6.8,14.82,2.6,0,,,0,0
HK,20191117,22.3023,114.1742,23.4,26.5,21.4,19.5,79,1015,0,7.6,90,18,9.8,17.84,2.5,0,,,0,0
HK,20191118,22.3023,114.1742,24.3,28.4,20.6,18.1,69,1015.7,0,7.3,260,18,9.9,16.03,4.7,0,,,0,0
HK,20191119,22.3023,114.1742,20.5,22.7,17.9,13.3,63,1018.4,0,7.4,20,49,4.3,11.01,2.6,0,,,0,0
HK,20191120,22.3023,114.1742,21.1,24,19.4,14.6,66,1019.5,0,8.3,90,56,6.3,14.53,2.8,0,,,0,0
HK,20191121,22.3023,114.1742,21.7,25.2,19.2,15,66,1018.9,0,6.9,90,16,10,17.48,3,0,,,0,0
HK,20191122,22.3023,114.1742,22.3,26.3,19.6,15.3,66,1017.1,0,6.1,100,14,10,17.39,2.5,0,,,0,0
HK,20191123,22.3023,114.1742,23.3,26.9,21.4,19.2,78,1016.9,0,6.6,90,44,8.7,15.05,2.3,0,,,0,0
HK,20191124,22.3023,114.1742,23.4,27.4,21.1,19.1,77,1017.5,0,7.8,100,24,9.9,17.49,2.9,0,,,0,0
HK,20191125,22.3023,114.1742,23.8,26.6,22.4,18.7,73,1019.6,0,12.1,90,58,8.2,16.77,3.9,0,,,0,0
HK,20191126,22.3023,114.1742,22,23.4,21,17.5,76,1020.7,0,13.2,90,88,0.9,7.85,2.5,0,,,0,0
HK,20191127,22.3023,114.1742,22.3,24.8,21.1,18.2,78,1020,0,11.7,90,53,9,16.66,4.2,0,,,0,0
HK,20191128,22.3023,114.1742,20.3,23.1,18,12.5,61,1021.9,0,11.4,10,41,9.8,17.14,4.2,0,,,0,0
HK,20191129,22.3023,114.1742,19.7,22.6,17,13,65,1022.3,0,10.6,10,48,9.6,17.37,3.3,0,,,0,0
HK,20191130,22.3023,114.1742,20.4,23.8,17.9,14.9,71,1020.4,0,11.1,90,34,9.8,17.26,2.6,0,,,0,0
HK,20191201,22.3023,114.1742,21.5,25.5,18.8,15.5,69,1018.3,0,6.8,10,8,9.6,16.61,4.7,0,,,0,0
HK,20191202,22.3023,114.1742,17.4,20.3,15.1,8,54,1021.6,0,14.2,10,18,9.3,17.02,4.7,0,,,0,0
HK,20191203,22.3023,114.1742,16.4,20.1,13.8,4.7,46,1023.1,0,11.5,20,32,9.7,17.2,3.7,0,,,0,0
HK,20191204,22.3023,114.1742,17.5,20.1,13.9,3.6,40,1022.9,0,13.8,10,55,9.5,17.36,5.9,0,,,0,0
HK,20191205,22.3023,114.1742,15.3,18.3,13.1,5.7,54,1024.8,1.4,14.4,20,88,0,3.88,2.6,0,,,0,0
HK,20191206,22.3023,114.1742,16.5,19.5,12.7,2.3,39,1024.7,0.3,16.5,10,47,7.2,14.65,5.2,0,,,0,0
HK,20191207,22.3023,114.1742,16.2,19.1,13.2,2.2,39,1024.8,0,15.6,10,1,9.6,18.35,4.1,0,,,0,0
HK,20191208,22.3023,114.1742,15.9,19.5,13,4.5,47,1024.8,0,9,10,16,9.6,18.26,2,0,,,0,0
HK,20191209,22.3023,114.1742,17.4,21.7,14.7,9.7,62,1021.8,0,6.7,30,56,8.6,16.14,2.4,0,,,0,0
HK,20191210,22.3023,114.1742,18.4,21.9,15.7,12.5,69,1018.6,0,6.5,260,39,8.8,16.35,2.4,0,,,0,0
HK,20191211,22.3023,114.1742,19.1,24,16.5,11.7,64,1018.4,0,5.5,100,2,9.6,16.66,2.8,0,,,0,0
HK,20191212,22.3023,114.1742,19.1,21.4,17.4,12.6,67,1020.9,0,11.8,90,43,7.1,14.37,2.1,0,,,0,0
HK,20191213,22.3023,114.1742,19.2,22,18,14.6,75,1022.4,0,13.4,100,43,7.3,15.38,3.1,0,,,0,0
HK,20191214,22.3023,114.1742,19.5,23.3,17.6,14.8,75,1021.7,0,10.8,100,17,9.6,16.69,2.5,0,,,0,0
HK,20191215,22.3023,114.1742,19.5,20.5,18.5,16.1,81,1020,0,13.5,90,85,0,6.51,1.6,0,,,0,0
HK,20191216,22.3023,114.1742,21.3,23.7,19.7,16.7,76,1018.1,0,9.7,100,86,1,8.22,1.8,0,,,0,0
HK,20191217,22.3023,114.1742,23.2,26.2,21.2,17.7,71,1017.7,0,7.1,100,79,5.1,11.6,2.7,0,,,0,0
HK,20191218,22.3023,114.1742,22.8,27.3,20,18.5,77,1018.1,0,9.4,100,70,5.3,12.18,3.3,0,,,0,0
HK,20191219,22.3023,114.1742,19.8,21.4,18.8,17.1,84,1019.8,0.1,10.9,100,94,0.6,5.49,1.9,0,,,0,0
HK,20191220,22.3023,114.1742,19.1,21.6,17.7,15.1,78,1019.6,0.7,9.5,100,83,4.7,12.27,2,0,,,0,0
HK,20191221,22.3023,114.1742,19.3,21.9,17,16.5,84,1017.8,1.4,7.2,100,86,3,10.06,1.4,0,,,0,0
HK,20191222,22.3023,114.1742,20.5,22.8,19.2,17.7,84,1015.8,0,5.9,250,60,5.5,12.15,2.1,0,,,0,0
HK,20191223,22.3023,114.1742,20,21.4,18.9,17.3,85,1016.7,0,10,100,81,0.3,6.38,1.6,0,,,0,0
HK,20191224,22.3023,114.1742,20.4,23.3,19,16.9,80,1017.9,0,9.6,90,44,8.6,15.84,2.4,0,,,0,0
HK,20191225,22.3023,114.1742,20.1,22.9,19,16.6,80,1016.4,0,10.3,90,65,7.7,14.89,2,0,,,0,0
HK,20191226,22.3023,114.1742,21,24.5,17.5,15.8,73,1016.3,0,7.5,20,29,9.4,13.76,4,0,,,0,0
HK,20191227,22.3023,114.1742,18,21.3,15.6,11.2,65,1020.3,0,10.3,10,23,9.4,16.24,2.5,0,,,0,0
HK,20191228,22.3023,114.1742,18.5,20.9,16.8,13.1,72,1020.2,0,9.9,90,64,6.1,13.23,2.3,0,,,0,0
HK,20191229,22.3023,114.1742,18.8,19.6,17.9,16.8,88,1018.3,9.3,6.4,100,92,0,3.43,0.3,0,,,0,0
HK,20191230,22.3023,114.1742,20.3,22.5,18.8,18.7,91,1020,0.3,7.8,90,90,0,4.59,1.7,0,,,0,0
HK,20191231,22.3023,114.1742,19.2,20.2,18,16.8,86,1024.9,0,12.8,90,93,0,1.93,1.1,0,,,0,0
HK,20200101,22.3023,114.1742,17.9,18.7,17.2,14.4,80,1026.5,0,9.8,90,92,0.2,4.92,1.6,0,,,0,0
HK,20200102,22.3023,114.1742,18.3,20.4,17.4,14.4,78,1025.2,0,7.6,90,54,3.6,8.36,1.5,0,,,0,0
HK,20200103,22.3023,114.1742,18.9,22,17.2,15.7,82,1023,0,8.3,100,47,8.9,15.7,2.3,0,,,0,0
HK,20200104,22.3023,114.1742,19.2,22,17.6,16.1,83,1020.9,0,8.7,100,62,8.6,15.2,2.2,0,,,0,0
HK,20200105,22.3023,114.1742,20,22.1,18.7,16.1,79,1020.5,0,13.8,90,81,6.6,14.66,2.5,0,,,0,0
HK,20200106,22.3023,114.1742,21,24,19.5,17,78,1019.3,0,13.5,100,75,6.7,14.99,2.5,0,,,0,0
HK,20200107,22.3023,114.1742,22.4,25.8,20.4,19.3,83,1017.2,0,3.7,100,57,8,13.1,2.3,0,,,0,0
HK,20200108,22.3023,114.1742,21.9,26,19.7,16.4,72,1018.5,0,9.1,90,35,8.1,16.17,4.2,0,,,0,0
HK,20200109,22.3023,114.1742,19.3,20.6,18.4,15.3,77,1018.1,0,14.9,90,76,5,12.61,2.4,0,,,0,0
HK,20200110,22.3023,114.1742,19.9,21.8,18.8,16.7,82,1016.4,0,12.6,100,67,6.1,12.75,2.2,0,,,0,0
HK,20200111,22.3023,114.1742,20.9,23.9,18.7,17.4,81,1015.3,0,8,100,59,7,13.6,3.9,0,,,0,0
HK,20200112,22.3023,114.1742,17.9,20.3,15.7,11.2,65,1017.1,0,8,20,75,7.9,14.4,2.8,0,,,0,0
HK,20200113,22.3023,114.1742,18.3,19.7,17.2,14.1,76,1017.8,0,11.7,90,77,2.5,10.42,1.5,0,,,0,0
HK,20200114,22.3023,114.1742,19,21.9,17.5,14.6,76,1019,0,10.2,90,42,9.4,16.17,2.8,0,,,0,0
HK,20200115,22.3023,114.1742,19.5,21.7,17.9,15.9,80,1018.3,0.1,14.2,90,77,5.8,13.99,2.9,0,,,0,0
HK,20200116,22.3023,114.1742,19.8,22.2,18.4,17.1,84,1017.7,0,11.1,90,57,7.2,15.21,3.1,0,,,0,0
HK,20200117,22.3023,114.1742,18.5,20,17.2,12.6,69,1019.6,0,7.3,10,88,0.1,6.34,2.6,0,,,0,0
HK,20200118,22.3023,114.1742,18.3,21,17.1,13.4,73,1019.6,0,9.2,80,63,6.5,13.83,2.5,0,,,0,0
HK,20200119,22.3023,114.1742,18.2,20.7,16.6,13.5,75,1020.9,0,8.1,90,83,1.1,9.52,2.7,0,,,0,0
HK,20200120,22.3023,114.1742,18,20.6,15.7,13.5,75,1021.9,0,7.6,100,80,2.9,11.06,2,0,,,0,0
HK,20200121,22.3023,114.1742,18.8,21.1,17.3,15.1,80,1022.4,0,10.3,100,85,4.9,12.3,2.3,0,,,0,0
HK,20200122,22.3023,114.1742,20.5,23.6,18,17.4,82,1019.1,0,8.3,100,84,4.3,11.39,1.5,0,,,0,0
HK,20200123,22.3023,114.1742,21.9,25.7,20.5,19.5,86,1017.2,0,8,100,63,7.6,14.44,2,0,,,0,0
HK,20200124,22.3023,114.1742,21.5,23.1,20.1,19.6,89,1018.1,0,9.1,100,86,4.6,13.16,2.7,0,,,0,0
HK,20200125,22.3023,114.1742,19.7,22.2,18.8,17.9,89,1016.2,2.1,10.9,90,91,0.9,8.21,1.5,0,,,0,0
HK,20200126,22.3023,114.1742,16.5,19.2,13.7,14,86,1014.9,12.3,8,20,80,1.5,7.59,3.5,0,,,0,0
HK,20200127,22.3023,114.1742,13,16,11.5,7.6,70,1016.4,0.2,9.6,10,71,2.7,9.19,2.3,0,,,0,0
HK,20200128,22.3023,114.1742,13,16.1,10.8,6.9,66,1018.6,0.1,8.8,10,68,4.4,10.35,2.4,0,,,0,0
HK,20200129,22.3023,114.1742,13.8,17.1,11,4.7,55,1020.6,0,8.8,10,42,7.2,14.87,4.4,0,,,0,0
HK,20200130,22.3023,114.1742,14.7,18.5,11.6,2.4,44,1021.5,0,11,20,3,10.2,20.55,4,0,,,0,0
HK,20200131,22.3023,114.1742,14.8,18.9,11.8,5,52,1022.4,0,9,30,4,10.2,19.51,2.4,0,,,0,0
HK,20200201,22.3023,114.1742,16,18.8,14.1,11,72,1022.4,0,11.2,90,29,9.1,16.52,2.3,0,,,0,0
HK,20200202,22.3023,114.1742,17.1,19.5,15.9,13.1,77,1022,0,13.4,80,85,1.6,10.54,1.8,0,,,0,0
HK,20200203,22.3023,114.1742,18.1,20.4,16.6,14.1,78,1020.3,0,11.8,90,68,1.9,10.6,1.8,0,,,0,0
HK,20200204,22.3023,114.1742,17.3,19,15.4,14.5,84,1020.2,0.8,8.5,100,88,0.6,6.44,0.9,0,,,0,0
HK,20200205,22.3023,114.1742,17.5,18.3,16.6,14.7,83,1020.6,1,12,90,88,0.2,5.94,2.3,0,,,0,0
HK,20200206,22.3023,114.1742,17.1,18.6,15.9,13.1,77,1019.8,0,15,100,81,1.5,9.33,1.6,0,,,0,0
HK,20200207,22.3023,114.1742,18.7,20.6,17.3,15.4,82,1021.1,0,9.3,100,85,0.5,8.6,1.9,0,,,0,0
HK,20200208,22.3023,114.1742,17.8,19.6,16.7,13.5,76,1024,0,7.6,20,88,0.1,6.97,2.2,0,,,0,0
HK,20200209,22.3023,114.1742,16.5,18.5,15,12.4,77,1025.7,0,6.8,20,88,0.1,6.76,1.8,0,,,0,0
HK,20200210,22.3023,114.1742,16.9,18.6,15.5,12.7,76,1023.1,0,5.7,90,88,0.3,6.3,0.5,0,,,0,0
